@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
13584,'2022/12/15 11:49:45:129',20,540,517,5
13585,'2022/12/15 11:49:45:139',20,542,517,5
13586,'2022/12/15 11:49:45:150',20,542,516,5
13587,'2022/12/15 11:49:45:161',20,535,517,5
13588,'2022/12/15 11:49:45:171',20,537,521,5
13589,'2022/12/15 11:49:45:182',20,542,521,5
13590,'2022/12/15 11:49:45:192',20,539,516,5
13591,'2022/12/15 11:49:45:202',20,543,522,5
13592,'2022/12/15 11:49:45:212',20,543,518,5
13593,'2022/12/15 11:49:45:223',20,540,522,5
13594,'2022/12/15 11:49:45:234',20,539,516,5
13595,'2022/12/15 11:49:45:244',20,542,518,5
13596,'2022/12/15 11:49:45:255',20,542,517,5
13597,'2022/12/15 11:49:45:265',20,539,516,5
13598,'2022/12/15 11:49:45:276',20,543,516,5
13599,'2022/12/15 11:49:45:286',20,544,520,5
13600,'2022/12/15 11:49:45:297',20,539,522,5
13601,'2022/12/15 11:49:45:307',20,543,519,5
13602,'2022/12/15 11:49:45:318',20,544,515,5
13603,'2022/12/15 11:49:45:329',20,543,517,5
13604,'2022/12/15 11:49:45:339',20,540,515,5
13605,'2022/12/15 11:49:45:350',20,543,521,5
13606,'2022/12/15 11:49:45:361',20,540,516,5
13607,'2022/12/15 11:49:45:371',20,541,518,5
13608,'2022/12/15 11:49:45:381',20,539,516,5
13609,'2022/12/15 11:49:45:392',20,542,519,5
13610,'2022/12/15 11:49:45:403',20,539,517,5
13611,'2022/12/15 11:49:45:413',20,542,517,5
13612,'2022/12/15 11:49:45:424',20,543,516,5
13613,'2022/12/15 11:49:45:434',20,540,517,5
13614,'2022/12/15 11:49:45:445',20,540,519,5
13615,'2022/12/15 11:49:45:455',20,543,519,5
13616,'2022/12/15 11:49:45:466',20,542,517,5
13617,'2022/12/15 11:49:45:477',20,543,517,5
13618,'2022/12/15 11:49:45:487',20,543,519,5
13619,'2022/12/15 11:49:45:498',20,540,516,5
13620,'2022/12/15 11:49:45:508',20,540,521,5
13621,'2022/12/15 11:49:45:519',20,544,519,5
13622,'2022/12/15 11:49:45:529',20,544,517,5
13623,'2022/12/15 11:49:45:540',20,540,515,5
13624,'2022/12/15 11:49:45:551',20,544,517,5
13625,'2022/12/15 11:49:45:561',20,542,520,5
13626,'2022/12/15 11:49:45:571',20,544,520,5
13627,'2022/12/15 11:49:45:581',20,544,520,5
13628,'2022/12/15 11:49:45:592',20,540,518,5
13629,'2022/12/15 11:49:45:602',20,544,517,5
13630,'2022/12/15 11:49:45:613',20,538,517,5
13631,'2022/12/15 11:49:45:624',20,542,520,5
13632,'2022/12/15 11:49:45:634',20,544,521,5
13633,'2022/12/15 11:49:45:645',20,541,518,5
13634,'2022/12/15 11:49:45:655',20,540,515,5
13635,'2022/12/15 11:49:45:666',20,544,516,5
13636,'2022/12/15 11:49:45:676',20,541,522,5
13637,'2022/12/15 11:49:45:687',20,542,516,5
13638,'2022/12/15 11:49:45:698',20,540,516,5
13639,'2022/12/15 11:49:45:708',20,543,518,5
13640,'2022/12/15 11:49:45:719',20,545,516,5
13641,'2022/12/15 11:49:45:729',20,542,518,5
13642,'2022/12/15 11:49:45:740',20,542,520,5
13643,'2022/12/15 11:49:45:750',20,543,519,5
13644,'2022/12/15 11:49:45:761',20,542,521,5
13645,'2022/12/15 11:49:45:772',20,542,520,5
13646,'2022/12/15 11:49:45:782',20,545,519,5
13647,'2022/12/15 11:49:45:793',20,544,517,5
13648,'2022/12/15 11:49:45:803',20,543,520,5
13649,'2022/12/15 11:49:45:814',20,540,520,5
13650,'2022/12/15 11:49:45:824',20,542,517,5
13651,'2022/12/15 11:49:45:835',20,543,518,5
13652,'2022/12/15 11:49:45:845',20,542,516,5
13653,'2022/12/15 11:49:45:856',20,539,517,5
13654,'2022/12/15 11:49:45:867',20,543,520,5
13655,'2022/12/15 11:49:45:877',20,538,518,5
13656,'2022/12/15 11:49:45:888',20,543,520,5
13657,'2022/12/15 11:49:45:898',20,541,520,5
13658,'2022/12/15 11:49:45:909',20,541,520,5
13659,'2022/12/15 11:49:45:919',20,542,514,5
13660,'2022/12/15 11:49:45:930',20,539,517,5
13661,'2022/12/15 11:49:45:941',20,542,516,5
13662,'2022/12/15 11:49:45:950',20,544,518,5
13663,'2022/12/15 11:49:45:961',20,544,517,5
13664,'2022/12/15 11:49:45:971',20,541,519,5
13665,'2022/12/15 11:49:45:982',20,538,515,5
13666,'2022/12/15 11:49:45:992',20,543,522,5
13667,'2022/12/15 11:49:46:003',20,544,519,5
13668,'2022/12/15 11:49:46:014',20,543,516,5
13669,'2022/12/15 11:49:46:024',20,542,521,5
13670,'2022/12/15 11:49:46:035',20,544,521,5
13671,'2022/12/15 11:49:46:045',20,542,516,5
13672,'2022/12/15 11:49:46:056',20,543,519,5
13673,'2022/12/15 11:49:46:066',20,541,518,5
13674,'2022/12/15 11:49:46:077',20,540,520,5
13675,'2022/12/15 11:49:46:087',20,541,519,5
13676,'2022/12/15 11:49:46:098',20,538,517,5
13677,'2022/12/15 11:49:46:109',20,538,516,5
13678,'2022/12/15 11:49:46:119',20,544,520,5
13679,'2022/12/15 11:49:46:130',20,541,518,5
13680,'2022/12/15 11:49:46:140',20,542,521,5
13681,'2022/12/15 11:49:46:151',20,542,515,5
13682,'2022/12/15 11:49:46:161',20,539,522,5
13683,'2022/12/15 11:49:46:172',20,539,518,5
13684,'2022/12/15 11:49:46:183',20,542,519,5
13685,'2022/12/15 11:49:46:193',20,544,516,5
13686,'2022/12/15 11:49:46:204',20,543,518,5
13687,'2022/12/15 11:49:46:214',20,540,516,5
13688,'2022/12/15 11:49:46:225',20,539,521,5
13689,'2022/12/15 11:49:46:235',20,536,516,5
13690,'2022/12/15 11:49:46:246',20,540,515,5
13691,'2022/12/15 11:49:46:257',20,543,519,5
13692,'2022/12/15 11:49:46:267',20,539,520,5
13693,'2022/12/15 11:49:46:278',20,540,521,5
13694,'2022/12/15 11:49:46:288',20,541,521,5
13695,'2022/12/15 11:49:46:299',20,543,519,5
13696,'2022/12/15 11:49:46:309',20,538,521,5
13697,'2022/12/15 11:49:46:319',20,539,520,5
13698,'2022/12/15 11:49:46:330',20,543,520,5
13699,'2022/12/15 11:49:46:340',20,544,520,5
13700,'2022/12/15 11:49:46:351',20,543,519,5
13701,'2022/12/15 11:49:46:361',20,540,518,5
13702,'2022/12/15 11:49:46:372',20,540,517,5
13703,'2022/12/15 11:49:46:382',20,542,516,5
13704,'2022/12/15 11:49:46:393',20,542,517,5
13705,'2022/12/15 11:49:46:404',20,538,518,5
13706,'2022/12/15 11:49:46:414',20,543,517,5
13707,'2022/12/15 11:49:46:425',20,543,520,5
13708,'2022/12/15 11:49:46:435',20,544,517,5
13709,'2022/12/15 11:49:46:446',20,539,518,5
13710,'2022/12/15 11:49:46:456',20,537,517,5
13711,'2022/12/15 11:49:46:467',20,542,521,5
13712,'2022/12/15 11:49:46:478',20,542,516,5
13713,'2022/12/15 11:49:46:488',20,544,516,5
13714,'2022/12/15 11:49:46:499',20,542,517,5
13715,'2022/12/15 11:49:46:509',20,541,517,5
13716,'2022/12/15 11:49:46:520',20,542,518,5
13717,'2022/12/15 11:49:46:530',20,541,517,5
13718,'2022/12/15 11:49:46:541',20,539,518,5
13719,'2022/12/15 11:49:46:552',20,540,518,5
13720,'2022/12/15 11:49:46:562',20,540,519,5
13721,'2022/12/15 11:49:46:573',20,542,516,5
13722,'2022/12/15 11:49:46:583',20,539,518,5
13723,'2022/12/15 11:49:46:594',20,543,518,5
13724,'2022/12/15 11:49:46:604',20,539,522,5
13725,'2022/12/15 11:49:46:615',20,539,516,5
13726,'2022/12/15 11:49:46:626',20,541,520,5
13727,'2022/12/15 11:49:46:636',20,543,518,5
13728,'2022/12/15 11:49:46:647',20,539,520,5
13729,'2022/12/15 11:49:46:657',20,543,516,5
13730,'2022/12/15 11:49:46:668',20,542,517,5
13731,'2022/12/15 11:49:46:678',20,541,519,5
13732,'2022/12/15 11:49:46:689',20,543,520,5
13733,'2022/12/15 11:49:46:698',20,541,521,5
13734,'2022/12/15 11:49:46:709',20,542,520,5
13735,'2022/12/15 11:49:46:720',20,543,521,5
13736,'2022/12/15 11:49:46:730',20,542,518,5
13737,'2022/12/15 11:49:46:741',20,541,521,5
13738,'2022/12/15 11:49:46:751',20,542,520,5
13739,'2022/12/15 11:49:46:762',20,541,517,5
13740,'2022/12/15 11:49:46:772',20,542,514,5
13741,'2022/12/15 11:49:46:783',20,540,514,5
13742,'2022/12/15 11:49:46:794',20,541,518,5
13743,'2022/12/15 11:49:46:804',20,543,520,5
13744,'2022/12/15 11:49:46:815',20,544,520,5
13745,'2022/12/15 11:49:46:825',20,543,517,5
13746,'2022/12/15 11:49:46:836',20,543,521,5
13747,'2022/12/15 11:49:46:847',20,541,520,5
13748,'2022/12/15 11:49:46:857',20,536,520,5
13749,'2022/12/15 11:49:46:868',20,541,517,5
13750,'2022/12/15 11:49:46:878',20,540,520,5
13751,'2022/12/15 11:49:46:889',20,541,520,5
13752,'2022/12/15 11:50:29:329',21,542,502,6
13753,'2022/12/15 11:50:29:339',21,542,501,6
13754,'2022/12/15 11:50:29:350',21,541,503,6
13755,'2022/12/15 11:50:29:360',21,543,500,6
13756,'2022/12/15 11:50:29:371',21,542,503,6
13757,'2022/12/15 11:50:29:382',21,540,499,6
13758,'2022/12/15 11:50:29:392',21,544,502,6
13759,'2022/12/15 11:50:29:403',21,540,499,6
13760,'2022/12/15 11:50:29:413',21,543,495,6
13761,'2022/12/15 11:50:29:424',21,541,501,6
13762,'2022/12/15 11:50:29:434',21,541,502,6
13763,'2022/12/15 11:50:29:445',21,541,499,6
13764,'2022/12/15 11:50:29:456',21,542,500,6
13765,'2022/12/15 11:50:29:466',21,542,502,6
13766,'2022/12/15 11:50:29:477',21,543,499,6
13767,'2022/12/15 11:50:29:487',21,543,499,6
13768,'2022/12/15 11:50:29:498',21,541,498,6
13769,'2022/12/15 11:50:29:508',21,543,500,6
13770,'2022/12/15 11:50:29:519',21,538,500,6
13771,'2022/12/15 11:50:29:530',21,541,498,6
13772,'2022/12/15 11:50:29:540',21,542,499,6
13773,'2022/12/15 11:50:29:550',21,539,500,6
13774,'2022/12/15 11:50:29:560',21,539,499,6
13775,'2022/12/15 11:50:29:571',21,541,498,6
13776,'2022/12/15 11:50:29:581',21,544,500,6
13777,'2022/12/15 11:50:29:592',21,544,499,6
13778,'2022/12/15 11:50:29:602',21,541,498,6
13779,'2022/12/15 11:50:29:613',21,544,503,6
13780,'2022/12/15 11:50:29:624',21,543,500,6
13781,'2022/12/15 11:50:29:634',21,544,499,6
13782,'2022/12/15 11:50:29:645',21,541,502,6
13783,'2022/12/15 11:50:29:655',21,543,500,6
13784,'2022/12/15 11:50:29:666',21,539,501,6
13785,'2022/12/15 11:50:29:677',21,539,498,6
13786,'2022/12/15 11:50:29:687',21,542,502,6
13787,'2022/12/15 11:50:29:698',21,541,501,6
13788,'2022/12/15 11:50:29:708',21,542,500,6
13789,'2022/12/15 11:50:29:719',21,541,499,6
13790,'2022/12/15 11:50:29:729',21,540,499,6
13791,'2022/12/15 11:50:29:740',21,542,498,6
13792,'2022/12/15 11:50:29:751',21,543,502,6
13793,'2022/12/15 11:50:29:761',21,541,497,6
13794,'2022/12/15 11:50:29:772',21,539,502,6
13795,'2022/12/15 11:50:29:782',21,536,499,6
13796,'2022/12/15 11:50:29:793',21,542,498,6
13797,'2022/12/15 11:50:29:803',21,540,500,6
13798,'2022/12/15 11:50:29:814',21,543,499,6
13799,'2022/12/15 11:50:29:824',21,543,501,6
13800,'2022/12/15 11:50:29:835',21,538,495,6
13801,'2022/12/15 11:50:29:846',21,540,500,6
13802,'2022/12/15 11:50:29:856',21,543,496,6
13803,'2022/12/15 11:50:29:867',21,543,501,6
13804,'2022/12/15 11:50:29:877',21,541,502,6
13805,'2022/12/15 11:50:29:888',21,541,499,6
13806,'2022/12/15 11:50:29:898',21,543,499,6
13807,'2022/12/15 11:50:29:909',21,538,500,6
13808,'2022/12/15 11:50:29:920',21,543,499,6
13809,'2022/12/15 11:50:29:930',21,542,499,6
13810,'2022/12/15 11:50:29:941',21,539,502,6
13811,'2022/12/15 11:50:29:951',21,539,500,6
13812,'2022/12/15 11:50:29:961',21,543,502,6
13813,'2022/12/15 11:50:29:971',21,538,500,6
13814,'2022/12/15 11:50:29:982',21,543,498,6
13815,'2022/12/15 11:50:29:992',21,543,502,6
13816,'2022/12/15 11:50:30:003',21,544,501,6
13817,'2022/12/15 11:50:30:014',21,543,496,6
13818,'2022/12/15 11:50:30:024',21,541,500,6
13819,'2022/12/15 11:50:30:035',21,540,497,6
13820,'2022/12/15 11:50:30:045',21,540,499,6
13821,'2022/12/15 11:50:30:056',21,540,499,6
13822,'2022/12/15 11:50:30:067',21,543,500,6
13823,'2022/12/15 11:50:30:077',21,542,500,6
13824,'2022/12/15 11:50:30:088',21,540,501,6
13825,'2022/12/15 11:50:30:098',21,539,502,6
13826,'2022/12/15 11:50:30:109',21,539,498,6
13827,'2022/12/15 11:50:30:119',21,541,500,6
13828,'2022/12/15 11:50:30:130',21,540,502,6
13829,'2022/12/15 11:50:30:141',21,542,500,6
13830,'2022/12/15 11:50:30:151',21,541,501,6
13831,'2022/12/15 11:50:30:162',21,537,501,6
13832,'2022/12/15 11:50:30:172',21,540,502,6
13833,'2022/12/15 11:50:30:183',21,541,496,6
13834,'2022/12/15 11:50:30:193',21,540,500,6
13835,'2022/12/15 11:50:30:204',21,542,498,6
13836,'2022/12/15 11:50:30:215',21,537,501,6
13837,'2022/12/15 11:50:30:225',21,541,498,6
13838,'2022/12/15 11:50:30:236',21,542,499,6
13839,'2022/12/15 11:50:30:246',21,537,499,6
13840,'2022/12/15 11:50:30:257',21,542,499,6
13841,'2022/12/15 11:50:30:267',21,542,497,6
13842,'2022/12/15 11:50:30:278',21,543,499,6
13843,'2022/12/15 11:50:30:289',21,539,502,6
13844,'2022/12/15 11:50:30:299',21,543,498,6
13845,'2022/12/15 11:50:30:310',21,542,499,6
13846,'2022/12/15 11:50:30:320',21,539,500,6
13847,'2022/12/15 11:50:30:331',21,541,499,6
13848,'2022/12/15 11:50:30:340',21,540,498,6
13849,'2022/12/15 11:50:30:351',21,539,497,6
13850,'2022/12/15 11:50:30:362',21,544,501,6
13851,'2022/12/15 11:50:30:372',21,543,499,6
13852,'2022/12/15 11:50:30:383',21,543,498,6
13853,'2022/12/15 11:50:30:393',21,539,500,6
13854,'2022/12/15 11:50:30:404',21,538,500,6
13855,'2022/12/15 11:50:30:414',21,542,499,6
13856,'2022/12/15 11:50:30:425',21,541,503,6
13857,'2022/12/15 11:50:30:436',21,541,498,6
13858,'2022/12/15 11:50:30:446',21,543,496,6
13859,'2022/12/15 11:50:30:457',21,540,500,6
13860,'2022/12/15 11:50:30:467',21,540,502,6
13861,'2022/12/15 11:50:30:478',21,538,500,6
13862,'2022/12/15 11:50:30:488',21,543,501,6
13863,'2022/12/15 11:50:30:499',21,544,499,6
13864,'2022/12/15 11:50:30:510',21,540,497,6
13865,'2022/12/15 11:50:30:520',21,538,502,6
13866,'2022/12/15 11:50:30:531',21,540,501,6
13867,'2022/12/15 11:50:30:541',21,539,499,6
13868,'2022/12/15 11:50:30:552',21,543,497,6
13869,'2022/12/15 11:50:30:562',21,540,499,6
13870,'2022/12/15 11:50:30:573',21,540,500,6
13871,'2022/12/15 11:50:30:584',21,542,500,6
13872,'2022/12/15 11:50:30:594',21,542,498,6
13873,'2022/12/15 11:50:30:605',21,538,499,6
13874,'2022/12/15 11:50:30:615',21,540,498,6
13875,'2022/12/15 11:50:30:626',21,544,499,6
13876,'2022/12/15 11:50:30:636',21,542,499,6
13877,'2022/12/15 11:50:30:647',21,543,500,6
13878,'2022/12/15 11:50:30:658',21,544,502,6
13879,'2022/12/15 11:50:30:668',21,539,499,6
13880,'2022/12/15 11:50:30:679',21,541,501,6
13881,'2022/12/15 11:50:30:689',21,542,497,6
13882,'2022/12/15 11:50:30:700',21,543,500,6
13883,'2022/12/15 11:50:30:709',21,542,498,6
13884,'2022/12/15 11:50:30:720',21,543,500,6
13885,'2022/12/15 11:50:30:731',21,544,498,6
13886,'2022/12/15 11:50:30:741',21,538,499,6
13887,'2022/12/15 11:50:30:752',21,538,499,6
13888,'2022/12/15 11:50:30:762',21,542,497,6
13889,'2022/12/15 11:50:30:773',21,541,499,6
13890,'2022/12/15 11:50:30:783',21,541,498,6
13891,'2022/12/15 11:50:30:794',21,543,498,6
13892,'2022/12/15 11:50:30:804',21,542,501,6
13893,'2022/12/15 11:50:30:815',21,538,499,6
13894,'2022/12/15 11:50:30:826',21,538,499,6
13895,'2022/12/15 11:50:30:836',21,540,498,6
13896,'2022/12/15 11:50:30:847',21,541,499,6
13897,'2022/12/15 11:50:30:857',21,539,500,6
13898,'2022/12/15 11:50:30:868',21,539,499,6
13899,'2022/12/15 11:50:30:878',21,543,503,6
13900,'2022/12/15 11:50:30:889',21,540,500,6
13901,'2022/12/15 11:50:30:900',21,543,501,6
13902,'2022/12/15 11:50:30:910',21,543,502,6
13903,'2022/12/15 11:50:30:921',21,542,502,6
13904,'2022/12/15 11:50:30:932',21,544,500,6
13905,'2022/12/15 11:50:30:942',21,544,501,6
13906,'2022/12/15 11:50:30:952',21,543,501,6
13907,'2022/12/15 11:50:30:963',21,540,502,6
13908,'2022/12/15 11:50:30:974',21,542,497,6
13909,'2022/12/15 11:50:30:984',21,536,502,6
13910,'2022/12/15 11:50:30:995',21,541,501,6
13911,'2022/12/15 11:50:31:005',21,543,503,6
13912,'2022/12/15 11:50:31:016',21,544,502,6
13913,'2022/12/15 11:50:31:026',21,540,498,6
13914,'2022/12/15 11:50:31:037',21,538,500,6
13915,'2022/12/15 11:50:31:048',21,540,502,6
13916,'2022/12/15 11:50:31:058',21,540,494,6
13917,'2022/12/15 11:50:31:069',21,542,498,6
13918,'2022/12/15 11:50:31:078',21,539,499,6
13919,'2022/12/15 11:50:31:089',21,541,500,6
13920,'2022/12/15 11:50:31:099',21,539,499,6
13921,'2022/12/15 11:50:31:110',21,539,500,6
13922,'2022/12/15 11:50:31:121',21,540,499,6
13923,'2022/12/15 11:50:31:131',21,543,500,6
13924,'2022/12/15 11:50:31:142',21,541,503,6
13925,'2022/12/15 11:50:31:152',21,543,498,6
13926,'2022/12/15 11:50:31:163',21,539,496,6
13927,'2022/12/15 11:50:31:173',21,540,499,6
13928,'2022/12/15 11:50:31:184',21,540,500,6
13929,'2022/12/15 11:50:31:194',21,542,500,6
13930,'2022/12/15 11:50:31:205',21,542,498,6
13931,'2022/12/15 11:50:31:216',21,539,499,6
13932,'2022/12/15 11:50:31:226',21,541,499,6
13933,'2022/12/15 11:50:31:237',21,544,502,6
13934,'2022/12/15 11:50:31:247',21,542,499,6
13935,'2022/12/15 11:50:31:258',21,542,499,6
13936,'2022/12/15 11:50:31:268',21,544,501,6
13937,'2022/12/15 11:50:31:279',21,543,501,6
13938,'2022/12/15 11:50:31:290',21,542,498,6
13939,'2022/12/15 11:50:31:300',21,540,502,6
13940,'2022/12/15 11:50:31:311',21,541,497,6
13941,'2022/12/15 11:50:31:321',21,545,499,6
13942,'2022/12/15 11:50:31:332',21,543,499,6
13943,'2022/12/15 11:50:31:342',21,543,502,6
13944,'2022/12/15 11:50:31:353',21,542,501,6
13945,'2022/12/15 11:50:31:364',21,543,501,6
13946,'2022/12/15 11:50:31:374',21,541,499,6
13947,'2022/12/15 11:50:31:385',21,538,500,6
13948,'2022/12/15 11:50:31:395',21,543,495,6
13949,'2022/12/15 11:50:31:406',21,540,496,6
13950,'2022/12/15 11:50:31:416',21,539,500,6
13951,'2022/12/15 11:50:31:427',21,541,501,6
13952,'2022/12/15 11:50:31:438',21,541,497,6
13953,'2022/12/15 11:50:31:448',21,538,499,6
13954,'2022/12/15 11:50:31:459',21,541,498,6
13955,'2022/12/15 11:50:31:469',21,541,500,6
13956,'2022/12/15 11:50:31:480',21,539,501,6
13957,'2022/12/15 11:50:31:490',21,539,498,6
13958,'2022/12/15 11:50:31:500',21,541,501,6
13959,'2022/12/15 11:50:31:511',21,542,498,6
13960,'2022/12/15 11:50:31:521',21,545,501,6
13961,'2022/12/15 11:50:31:532',21,543,502,6
13962,'2022/12/15 11:50:31:542',21,540,497,6
13963,'2022/12/15 11:50:31:553',21,543,501,6
13964,'2022/12/15 11:50:31:563',21,542,498,6
13965,'2022/12/15 11:50:31:574',21,544,499,6
13966,'2022/12/15 11:50:31:585',21,540,500,6
13967,'2022/12/15 11:50:31:595',21,540,502,6
13968,'2022/12/15 11:50:31:606',21,542,499,6
13969,'2022/12/15 11:50:31:616',21,542,497,6
13970,'2022/12/15 11:50:31:627',21,541,498,6
13971,'2022/12/15 11:50:31:637',21,541,499,6
13972,'2022/12/15 11:50:31:648',21,540,496,6
13973,'2022/12/15 11:50:31:658',21,540,498,6
13974,'2022/12/15 11:50:31:669',21,539,502,6
13975,'2022/12/15 11:50:31:679',21,539,502,6
13976,'2022/12/15 11:50:31:690',21,539,501,6
13977,'2022/12/15 11:50:31:701',21,540,499,6
13978,'2022/12/15 11:50:31:711',21,543,499,6
13979,'2022/12/15 11:50:31:722',21,542,500,6
13980,'2022/12/15 11:50:31:732',21,543,503,6
13981,'2022/12/15 11:50:31:743',21,534,499,6
13982,'2022/12/15 11:50:31:753',21,540,499,6
13983,'2022/12/15 11:50:31:764',21,540,500,6
13984,'2022/12/15 11:50:31:774',21,542,498,6
13985,'2022/12/15 11:50:31:785',21,541,500,6
13986,'2022/12/15 11:50:31:796',21,544,501,6
13987,'2022/12/15 11:50:31:806',21,543,502,6
13988,'2022/12/15 11:50:31:817',21,544,500,6
13989,'2022/12/15 11:50:31:827',21,540,498,6
13990,'2022/12/15 11:50:31:838',21,544,502,6
13991,'2022/12/15 11:50:31:849',21,542,501,6
13992,'2022/12/15 11:50:31:859',21,540,501,6
13993,'2022/12/15 11:50:31:870',21,539,501,6
13994,'2022/12/15 11:50:31:880',21,539,497,6
13995,'2022/12/15 11:50:31:891',21,544,501,6
13996,'2022/12/15 11:50:31:901',21,542,499,6
13997,'2022/12/15 11:50:31:912',21,540,497,6
13998,'2022/12/15 11:50:31:922',21,540,502,6
13999,'2022/12/15 11:50:31:933',21,540,498,6
14000,'2022/12/15 11:50:31:944',21,543,499,6
14001,'2022/12/15 11:50:31:954',21,541,499,6
14002,'2022/12/15 11:50:31:965',21,538,496,6
14003,'2022/12/15 11:50:31:975',21,543,499,6
14004,'2022/12/15 11:50:31:986',21,541,503,6
14005,'2022/12/15 11:50:31:996',21,540,497,6
14006,'2022/12/15 11:50:32:006',21,540,498,6
14007,'2022/12/15 11:50:32:017',21,543,497,6
14008,'2022/12/15 11:50:32:027',21,540,499,6
14009,'2022/12/15 11:50:32:038',21,544,498,6
14010,'2022/12/15 11:50:32:048',21,546,499,6
14011,'2022/12/15 11:50:32:059',21,544,499,6
14012,'2022/12/15 11:50:32:069',21,544,504,6
14013,'2022/12/15 11:50:32:080',21,549,501,6
14014,'2022/12/15 11:50:32:091',21,548,503,6
14015,'2022/12/15 11:50:32:101',21,549,504,6
14016,'2022/12/15 11:50:32:112',21,550,501,6
14017,'2022/12/15 11:50:32:122',21,549,504,6
14018,'2022/12/15 11:50:32:133',21,548,503,6
14019,'2022/12/15 11:50:32:144',21,546,505,6
14020,'2022/12/15 11:50:32:154',21,551,505,6
14021,'2022/12/15 11:50:32:165',21,549,506,6
14022,'2022/12/15 11:50:32:175',21,545,501,6
14023,'2022/12/15 11:50:32:186',21,551,501,6
14024,'2022/12/15 11:50:32:196',21,549,501,6
14025,'2022/12/15 11:50:32:207',21,546,502,6
14026,'2022/12/15 11:50:32:217',21,550,499,6
14027,'2022/12/15 11:50:32:228',21,548,503,6
14028,'2022/12/15 11:50:32:239',21,546,502,6
14029,'2022/12/15 11:50:32:249',21,547,503,6
14030,'2022/12/15 11:50:32:260',21,549,505,6
14031,'2022/12/15 11:50:32:271',21,546,503,6
14032,'2022/12/15 11:50:32:281',21,548,505,6
14033,'2022/12/15 11:50:32:291',21,548,500,6
14034,'2022/12/15 11:50:32:302',21,547,503,6
14035,'2022/12/15 11:50:32:313',21,546,500,6
14036,'2022/12/15 11:50:32:323',21,550,500,6
14037,'2022/12/15 11:50:32:334',21,546,504,6
14038,'2022/12/15 11:50:32:344',21,551,501,6
14039,'2022/12/15 11:50:32:355',21,546,504,6
14040,'2022/12/15 11:50:32:365',21,550,502,6
14041,'2022/12/15 11:50:32:375',21,547,504,6
14042,'2022/12/15 11:50:32:386',21,546,501,6
14043,'2022/12/15 11:50:32:396',21,548,504,6
14044,'2022/12/15 11:50:32:407',21,548,505,6
14045,'2022/12/15 11:50:32:417',21,549,500,6
14046,'2022/12/15 11:50:32:428',21,551,504,6
14047,'2022/12/15 11:50:32:438',21,550,499,6
14048,'2022/12/15 11:50:32:449',21,547,500,6
14049,'2022/12/15 11:50:32:460',21,549,503,6
14050,'2022/12/15 11:50:32:470',21,550,505,6
14051,'2022/12/15 11:50:32:481',21,547,501,6
14052,'2022/12/15 11:50:32:491',21,549,504,6
14053,'2022/12/15 11:50:32:502',21,547,501,6
14054,'2022/12/15 11:50:32:512',21,546,503,6
14055,'2022/12/15 11:50:32:523',21,545,502,6
14056,'2022/12/15 11:50:32:534',21,546,505,6
14057,'2022/12/15 11:50:32:544',21,547,500,6
14058,'2022/12/15 11:50:32:555',21,547,501,6
14059,'2022/12/15 11:50:32:565',21,543,505,6
14060,'2022/12/15 11:50:32:576',21,546,500,6
14061,'2022/12/15 11:50:32:586',21,547,500,6
14062,'2022/12/15 11:50:32:597',21,544,503,6
14063,'2022/12/15 11:50:32:608',21,551,503,6
14064,'2022/12/15 11:50:32:618',21,549,501,6
14065,'2022/12/15 11:50:32:629',21,547,499,6
14066,'2022/12/15 11:50:32:639',21,545,503,6
14067,'2022/12/15 11:50:32:650',21,546,502,6
14068,'2022/12/15 11:50:32:660',21,550,501,6
14069,'2022/12/15 11:50:32:671',21,549,503,6
